seq_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASVadc7b32d6ef1,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA,NA
ASV0fe23a2227a9,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVc610510ef547,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV2362fd63b441,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Luteimonas,NA
ASVfebf1c07b810,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV4c0ccac80e2c,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV8f45ba369f72,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV758ae85fcf47,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
ASVb46e72e70255,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVc244ca58128d,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVf51fe6785aef,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA
ASV521ea0bbe85e,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV456a87426ceb,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVa948b2258c55,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVa3d6f9914954,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVff955882db5c,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,NA
ASV0a5e605bac0f,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASVd6fec432a5ce,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV51d9a44a9e29,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA
ASV376d8701520a,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA,NA
ASV8ea5a01f9ceb,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV39503955c3af,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVe14a5cec4d19,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Bradyrhizobium,NA
ASVc20e3f8f247e,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASVa044f35d9be3,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,spathiphylli
ASV719bf67ccded,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVada23e4f695d,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
ASV959e4b91e5d3,Bacteria,Actinomycetota,Actinobacteria,Frankiales,NA,NA,NA
ASVc4928b517728,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Neobacillus,NA
ASV35377308ea78,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV4b161b001f0f,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Castellaniella,defragrans
ASV654bb53583c5,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASV3a9837ecc4ac,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV3767d4d0954e,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Piscinibacter,NA
ASVa27f0c645bb3,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV402d7cde9ed9,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASVf06706d15f0e,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,NA,NA
ASV90afaa841bf0,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,herbicidovorans
ASVbcc852a9bc1f,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV5b28d8ba6bf2,Bacteria,Bacillota,Bacilli,Bacillales,NA,NA,NA
ASV127bd3a6d741,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASV5017251f395d,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVebe6f5ee55e6,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVd07185d1a9d4,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,spathiphylli
ASVa1e10869a91d,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVf550d73f81e3,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV3e0eca0f137d,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV095876dcd322,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV9b2de9644970,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASVf0a0901dba11,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosospira,NA
ASVc0d39b445822,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV995999b2e20d,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASVaa5948a35928,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV8a23354fca95,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV36389f3dfae4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVd09b485eb4cc,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV78ff77a86841,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Ammoniphilus,NA
ASV89bf333d7c15,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidicaldus,NA
ASV58f38c7d31ef,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,cellulolyticus
ASV3d1d7d9dd1dd,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidicaldus,NA
ASV8dd20b93321a,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,spathiphylli
ASV245eef02d018,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV6bedcb8b1736,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV9eef555349b1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida
ASV4b81d5a8596d,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV7a7c8626ee6d,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
ASVdc4db2df9a9b,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA
ASV85c5a3360c4a,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Bradyrhizobium,NA
ASVb59499e1f211,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV268af6d9b78d,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASV8af7f5be5063,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV76f6c019fedb,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV1460a1a087df,Bacteria,Bacillota,Bacilli,Bacillales,NA,NA,NA
ASV4c3160b57f04,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA
ASVea8f28189c43,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,NA,NA,NA
ASV75b224a9dded,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV988b53e639a7,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,spathiphylli
ASVa07423cd7f54,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,NA,NA
ASV20f3edadf7f5,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASVb4a38c825352,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVf4f76a41d346,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV44b16f8dc733,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV85a34c14b743,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV41571ee1949c,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Neobacillus,NA
ASV0e5b6f4fbe9c,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV0325957d2156,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA
ASV85c4648a10dc,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV773b69d7a237,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV85b1de59ac2d,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA
ASV96945decbf8b,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV7853b8fecae6,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVaa2d1392e52d,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
ASV0bb57380efed,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA
ASV3fe9cc4b3b7f,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVdb925be15f50,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV39e893718452,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASVc992cdafaa2e,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASV0031a558e249,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,NA,NA
ASVfe860eb1fda8,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV5f2715e2a106,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida
ASV5d17798abda7,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV5699d2b269a4,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA,NA
ASVa56e2e4ae925,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV0f86dd516714,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV81280f9e034c,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASVfcc2dd7feea8,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV238cf1abbe99,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASVef5ceedf220a,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV02fbd884e235,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV4d4ba034da1e,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV1e68e61dc4c2,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASVc8bdd428d75c,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVb2c74d745afc,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV8da92f5e8f7e,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASV7ca3c6fa9b8f,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV4e7f115eb88b,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus,NA
ASV7616074dd93c,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVdaae9a6b15f1,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,spathiphylli
ASV7569a115ff6d,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV726e19a8cf45,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV6c164dd57347,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV04f88af14c42,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASV13dbdb3f308d,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASVcfbf91b86268,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVe26a21274f57,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVf64d9f445bef,Bacteria,Bacillota,Bacilli,Bacillales,NA,NA,NA
ASV414eebdffdeb,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,NA,NA
ASV86b15ee6c610,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV6ab4650eac64,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV96b2eb617e97,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
ASV25db3ec6bd95,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASVf20be00d09ac,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV3f6b4e3210e9,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV16f8a7255fd7,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV62b8e488972d,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV026a89adebdf,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVd35d7bcc080b,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV0a1bdf186329,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV0f288c8bf9b1,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV2651e360cfee,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
ASVbc305b0becff,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,pickettii
ASV68435f5bc080,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV43217940a982,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASVcd782be77429,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV3ed92c7ecbb0,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,NA,NA
ASVde925cf81a3a,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,NA
ASVa1c99a373ded,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,herbicidovorans
ASVef09795bfc0c,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,NA
ASV5d59b6ee40b3,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV36d4efc13e26,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV389b1cd21089,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,NA,NA,NA
ASVe3b69efa0c89,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV4cd9a1d482ca,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASVeef630b1cb6a,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
ASVb87d3a72e6f6,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Luteimonas,NA
ASVba5953d1d5f9,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,NA
ASVfa4c8f575d0a,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,NA,NA
ASV9f543c080db3,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV2f29e9d9a24a,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Bradyrhizobium,NA
ASVad2bd7c4e54a,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASVc5a2814e09f2,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
ASVd9f73182f400,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASVb4f4372ddee8,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Frateuria,terrea
ASV382760bfb8a4,Bacteria,Bacillota,Bacilli,Bacillales,Planococcaceae,NA,NA
ASV2c1d79b20ed1,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASV1cda1a50cf84,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASVc411db4b6444,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Koribacteraceae,Candidatus Koribacter,NA
ASV24420de6c152,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVdfd81bbe31d6,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASV48ddcc014848,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASVba3bed8723b9,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV6e2459dc1ecf,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
ASV2e7924fca0b6,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,NA,NA
ASVf8053bb1afe4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV5e18c9055dc9,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
ASVca53211dffa2,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASVf9347a548c7d,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASV9ab93c1007e6,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASVe245736bf0df,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASVca3d18b88ef8,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV95e98a619f65,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA,NA
ASV7f19005a0b6e,Bacteria,Bacillota,Bacilli,Bacillales,NA,NA,NA
ASVbae45cb09e4d,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,spathiphylli
ASVbac3e67701ab,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,NA,NA
ASV03dcdf0dd67b,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,NA,NA
ASVc689bca6031e,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVa25c073da6c3,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASVa88e521e75c9,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,spathiphylli
ASV1b8f816805e9,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV98b1c50f3dfe,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASVc7bcbdbf1445,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Castellaniella,defragrans
ASV0119823ebed0,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,spathiphylli
ASVdfa582675717,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,NA
ASVdac9c5dd3490,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASV20b99e2485cd,Bacteria,Methylomirabilota,Methylomirabilia,Rokubacteriales,NA,NA,NA
ASV073f69573a8c,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVdc290dda38b3,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV387fb36356c8,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV7aa74631ab52,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASVadee8d38fbd7,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Lysobacter,NA
ASVadece8d12f6f,Bacteria,Candidatus Eremiobacterota,Eremiobacteria,NA,NA,NA,NA
ASV18ef960428ae,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Frateuria,terrea
ASVc6ba644a0ddd,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Luteimonas,NA
ASV88e03bae4297,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Bradyrhizobium,NA
ASV93397ab77ecd,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,putida
ASVcf0a7fd2338c,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVc797b5d32e14,Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Ammoniphilus,NA
ASVaa50f58b931c,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,NA,NA
ASV14ed1bd0e243,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA
ASVf6f8b35d9bb6,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA
ASV357849feb8c6,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASV62f7a8cf9d9b,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASVc1a86bc48872,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVc024e534cd3b,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
ASVd70113609189,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
ASVc54961abed1a,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASVdda847ef876e,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASVfc6def684a8b,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,NA
ASV07bbad071085,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
